Ia,Ib,Ic,Va,Vb,Vc,F,A,B,C,G,L,Rf
-3.85850012842207,0.278532940343837,0.403516805503463,-0.431317175920199,0.0294670406056518,0.773990906909639,1,1,0,0,1,2,0.25
-4.48975417295215,0.0930372906398551,0.577678433961855,-0.351634106352856,-0.258208513145315,0.888212101625882,1,1,0,0,1,2,0.25
-4.69747811988046,-0.101715997180331,0.695142372122568,-0.237798860854175,-0.520605447436973,0.915492278463777,1,1,0,0,1,2,0.25
-4.45975268710343,-0.286652416817525,0.744421128861344,-0.100923996660228,-0.732058780818251,0.853140804937616,1,1,0,0,1,2,0.25
-3.79844957403292,-0.443652803196042,0.720707255917976,0.0455902114097399,-0.871836386229027,0.707294679211318,1,1,0,0,1,2,0.25
-2.77706643781004,-0.557333752942106,0.626337144070354,0.187430477649729,-0.926281659170595,0.492204534833839,1,1,0,0,1,2,0.25
-1.4944899459584,-0.61655766218398,0.470558117831083,0.310719086908898,-0.890057272280685,0.228932738462139,1,1,0,0,1,2,0.25
-0.0753033880852271,-0.615513934953761,0.268632260759707,0.403397441253403,-0.766701802765502,-0.0567425139798204,1,1,0,0,1,2,0.25
1.3424267850765,-0.554295396552869,0.0403348246393801,0.456407351392802,-0.568303315221881,-0.336870510139161,1,1,0,0,1,2,0.25
2.62067746075162,-0.438885774712828,-0.191978077497994,0.464565060243866,-0.314271370361404,-0.584019304412659,1,1,0,0,1,2,0.25
3.63499075369722,-0.280573038500868,-0.405556911346574,0.427081023079844,-0.0294774675795569,-0.774001333517839,1,1,0,0,1,2,0.25
4.28666838331509,-0.0948474490453381,-0.579488600035368,0.347632193060512,0.258200139874733,-0.888220474532221,1,1,0,0,1,2,0.25
4.5124406250648,0.100117865761082,-0.6967405111918,0.233999340758896,0.520605545378262,-0.915492180159576,1,1,0,0,1,2,0.25
-0.682627847279353,0.409785644934448,0.272842202344894,-0.893153111600118,0.238458973512424,0.654694138087752,0,0,0,0,0,3,2.5
-0.673649828634185,0.219262872611695,0.454386956022496,-0.775178077335037,-0.0493651136995027,0.824543191034577,0,0,0,0,0,3,2.5
-0.598730296333051,0.0072771489135262,0.591453147419541,-0.581323280876613,-0.332356954370111,0.913680235246793,0,0,0,0,0,3,2.5
-0.465202885413328,-0.205420898375221,0.670623783788573,-0.330564506751614,-0.582815382717306,0.91337988946897,0,0,0,0,0,3,2.5
-0.286138181043705,-0.398010910196923,0.684149091240654,-0.047447760903644,-0.776223789093542,0.823671549997259,0,0,0,0,0,3,2.5
-0.079064281104731,-0.551640837579782,0.630705118684536,0.240313499572047,-0.893650000594896,0.653336501022867,0,0,0,0,0,3,2.5
0.13574897952224,-0.651272314306801,0.515523334784581,0.504551196033167,-0.923599520851082,0.419048324817863,0,0,0,0,0,3,2.5
0.337274183236362,-0.68715271829415,0.349878535057798,0.719399908587835,-0.863140686437803,0.143740777849956,0,0,0,0,0,3,2.5
0.505784639522941,-0.655769826134126,0.149985186611191,0.863828745317175,-0.718191627474503,-0.145637117842704,0,0,0,0,0,3,2.5
0.624785371006302,-0.560195614174033,-0.0645897568322729,0.923700005361228,-0.502940967776238,-0.420759037585048,0,0,0,0,0,3,2.5
0.682627757083028,-0.409785552314616,-0.272842204768424,0.893153073253817,-0.238458942058565,-0.654694131195336,0,0,0,0,0,3,2.5
0.673649782078573,-0.219262825460809,-0.454386956617784,0.775178095440708,0.0493651063127432,-0.824543201753506,0,0,0,0,0,3,2.5
0.5987302727673,-0.0072771255983386,-0.591453147168987,0.581323284570426,0.332356954190909,-0.913680238761396,0,0,0,0,0,3,2.5
0.465202872728076,0.205420909963805,-0.670623782691905,0.330564500293744,0.582815387722374,-0.913379888016146,0,0,0,0,0,3,2.5
0.28613817422935,0.398010915538834,-0.684149089768208,0.0474477595641109,0.7762237903805,-0.823671549944625,0,0,0,0,0,3,2.5
0.0790642775823636,0.551640839522598,-0.630705117104983,-0.240313498460995,0.893650000167156,-0.653336501706189,0,0,0,0,0,3,2.5
-0.135748981438928,0.651272314551169,-0.515523333112256,-0.504551196896202,0.923599521511873,-0.419048324615654,0,0,0,0,0,3,2.5
-0.337274184347978,0.687152717674106,-0.349878533326133,-0.719399908759222,0.863140686590286,-0.143740777831052,0,0,0,0,0,3,2.5
-0.505784640174485,0.65576982503961,-0.149985184865122,-0.863828745195944,0.718191627407311,0.145637117788729,0,0,0,0,0,3,2.5
-0.624785371420536,0.56019561283613,0.0645897585844192,-0.923700005402267,0.502940967795875,0.420759037606559,0,0,0,0,0,3,2.5
-0.682627757384733,0.409785550858846,0.272842206525911,-0.893153073280596,0.238458942057616,0.654694131223058,0,0,0,0,0,3,2.5
-0.673649782317142,0.21926282394268,0.454386958374492,-0.775178095379757,-0.0493651063736174,0.824543201753476,0,0,0,0,0,3,2.5
-0.598730272970547,0.0072771240482339,0.591453148922349,-0.581323284517139,-0.332356954249121,0.913680238766309,0,0,0,0,0,3,2.5
-0.465202872914675,-0.205420911527429,0.670623784442142,-0.330564500245683,-0.582815387778792,0.913379888024434,0,0,0,0,0,3,2.5
-0.286138174407054,-0.398010917107631,0.684149091514719,-0.0474477595089304,-0.776223790442188,0.823671549951146,0,0,0,0,0,3,2.5
-0.079064277754703,-0.551640841092512,0.630705118847247,0.240313498519261,-0.893650000231014,0.653336501711843,0,0,0,0,0,3,2.5
0.135748981269384,-0.651272316119615,0.515523334850258,0.504551196952521,-0.923599521574715,0.419048324622142,0,0,0,0,0,3,2.5
0.337274184179964,-0.687152719239783,0.349878535059838,0.719399908816007,-0.863140686653441,0.143740777837359,0,0,0,0,0,3,2.5
0.505784640007512,-0.655769826601949,0.149985186594447,0.863828745253504,-0.71819162747082,-0.145637117782704,0,0,0,0,0,3,2.5
0.624785371254253,-0.560195614394769,-0.0645897568594856,0.923700005459509,-0.502940967859078,-0.420759037600464,0,0,0,0,0,3,2.5
0.682627757218919,-0.409785552413577,-0.272842204805351,0.893153073337493,-0.238458942120535,-0.654694131216998,0,0,0,0,0,3,2.5
0.673649782151692,-0.219262825493416,-0.454386956658294,0.775178095436576,0.0493651063108164,-0.824543201747502,0,0,0,0,0,3,2.5
0.598730272805394,-0.0072771255949297,-0.591453147210486,0.581323284573656,0.332356954186537,-0.913680238760332,0,0,0,0,0,3,2.5
0.465202872749765,0.20542090998479,-0.670623782734579,0.330564500301966,0.582815387716446,-0.913379888018398,0,0,0,0,0,3,2.5
0.286138174242359,0.398010915569041,-0.684149089811423,0.0474477595649574,0.776223790380072,-0.823671549945006,0,0,0,0,0,3,2.5
0.0790642775902063,0.551640839557954,-0.630705117148181,-0.240313498463545,0.893650000169087,-0.653336501705578,0,0,0,0,0,3,2.5
-0.135748981433692,0.65127231458906,-0.515523333155382,-0.504551196897145,0.923599521512863,-0.419048324615724,0,0,0,0,0,3,2.5
-0.337274184344079,0.687152717713196,-0.34987853336912,-0.719399908760868,0.863140686591715,-0.143740777830783,0,0,0,0,0,3,2.5
-0.505784640171422,0.65576982507929,-0.149985184907864,-0.863828745198561,0.718191627409131,0.145637117789441,0,0,0,0,0,3,2.5
-0.624785371417939,0.560195612876003,0.0645897585419479,-0.923700005404777,0.502940967797441,0.420759037607375,0,0,0,0,0,3,2.5
-0.682627757382353,0.409785550898671,0.272842206483705,-0.893153073282937,0.238458942058954,0.654694131224058,1,1,0,0,1,3,2.5
-1.51613302515033,0.198954017469714,0.434078601018076,-0.412394885830919,-0.0463508029973753,0.827540935959112,1,1,0,0,1,3,2.5
-1.92011721815158,0.0047145415472816,0.5888906629874,-0.52680750439785,-0.193394142474997,1.05264709232979,1,1,0,0,1,3,2.5
-1.91927282909153,-0.189585506490766,0.686458610024261,-0.195053201474911,-0.612689350020696,0.88349657220411,1,1,0,0,1,3,2.5
-1.5753889282257,-0.371231668108031,0.710928219987685,-0.167784631480318,-0.778737261908885,0.821164643422355,1,1,0,0,1,3,2.5
